well_name,route,production_method,asset_type,date,check_type
well 6,route 2,esp,well/pad,2023-05-09,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-05-09,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-05-10,check
asset 1,route 2,,ip_mp_fm,2023-05-10,check
asset 6,route 2,,ip_mp_fm,2023-05-10,check
asset 7,route 2,,ip_mp_fm,2023-05-10,check
asset 8,route 2,,ip_pad,2023-05-10,check
asset 0,route 2,,ip_mp_fm,2023-05-11,check
asset 1,route 2,,ip_mp_fm,2023-05-11,check
asset 6,route 2,,ip_mp_fm,2023-05-11,check
asset 7,route 2,,ip_mp_fm,2023-05-11,check
asset 8,route 2,,ip_pad,2023-05-11,check
well 11,route 2,comp,well/pad,2023-05-11,check
well 12,route 2,comp,well/pad,2023-05-11,check
well 20,route 2,rod-lift,well/pad,2023-05-11,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-05-11,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-05-11,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-05-11,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-05-11,"check, validate"
well 43,route 2,comp,well/pad,2023-05-11,check
well 49,route 2,comp,well/pad,2023-05-11,check
well 50,route 2,comp,well/pad,2023-05-11,check
asset 0,route 2,,ip_mp_fm,2023-05-12,check
asset 1,route 2,,ip_mp_fm,2023-05-12,check
asset 6,route 2,,ip_mp_fm,2023-05-12,check
asset 7,route 2,,ip_mp_fm,2023-05-12,check
asset 8,route 2,,ip_pad,2023-05-12,check
asset 0,route 2,,ip_mp_fm,2023-05-13,check
asset 1,route 2,,ip_mp_fm,2023-05-13,check
asset 6,route 2,,ip_mp_fm,2023-05-13,check
asset 7,route 2,,ip_mp_fm,2023-05-13,check
asset 8,route 2,,ip_pad,2023-05-13,check
asset 0,route 2,,ip_mp_fm,2023-05-14,check
asset 1,route 2,,ip_mp_fm,2023-05-14,check
asset 6,route 2,,ip_mp_fm,2023-05-14,check
asset 7,route 2,,ip_mp_fm,2023-05-14,check
asset 8,route 2,,ip_pad,2023-05-14,check
well 1,route 2,gas-lift,well/pad,2023-05-14,"check, validate"
well 10,route 2,esp,well/pad,2023-05-14,"check, validate"
well 11,route 2,comp,well/pad,2023-05-14,check
well 12,route 2,comp,well/pad,2023-05-14,check
well 19,route 2,gas-lift,well/pad,2023-05-14,"check, validate"
well 20,route 2,rod-lift,well/pad,2023-05-14,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-05-14,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-05-14,"check, validate"
well 24,route 2,plunger,well/pad,2023-05-14,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-05-14,"check, validate"
well 26,route 2,plunger,well/pad,2023-05-14,"check, validate"
well 30,route 2,plunger,well/pad,2023-05-14,"check, validate"
well 33,route 2,esp,well/pad,2023-05-14,"check, validate"
well 39,route 2,plunger,well/pad,2023-05-14,"check, validate"
well 41,route 2,gas-lift,well/pad,2023-05-14,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-05-14,"check, validate"
well 43,route 2,comp,well/pad,2023-05-14,check
well 47,route 2,gas-lift,well/pad,2023-05-14,"check, validate"
well 49,route 2,comp,well/pad,2023-05-14,check
well 50,route 2,comp,well/pad,2023-05-14,check
well 51,route 2,plunger,well/pad,2023-05-14,"check, validate"
well 6,route 2,esp,well/pad,2023-05-14,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-05-14,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-05-15,check
asset 1,route 2,,ip_mp_fm,2023-05-15,check
asset 6,route 2,,ip_mp_fm,2023-05-15,check
asset 7,route 2,,ip_mp_fm,2023-05-15,check
asset 8,route 2,,ip_pad,2023-05-15,check
asset 0,route 2,,ip_mp_fm,2023-05-16,check
asset 1,route 2,,ip_mp_fm,2023-05-16,check
asset 6,route 2,,ip_mp_fm,2023-05-16,check
asset 7,route 2,,ip_mp_fm,2023-05-16,check
asset 8,route 2,,ip_pad,2023-05-16,check
asset 0,route 2,,ip_mp_fm,2023-05-17,check
asset 1,route 2,,ip_mp_fm,2023-05-17,check
asset 6,route 2,,ip_mp_fm,2023-05-17,check
asset 7,route 2,,ip_mp_fm,2023-05-17,check
asset 8,route 2,,ip_pad,2023-05-17,check
well 11,route 2,comp,well/pad,2023-05-17,check
well 12,route 2,comp,well/pad,2023-05-17,check
well 20,route 2,rod-lift,well/pad,2023-05-17,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-05-17,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-05-17,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-05-17,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-05-17,"check, validate"
well 43,route 2,comp,well/pad,2023-05-17,check
well 49,route 2,comp,well/pad,2023-05-17,check
well 50,route 2,comp,well/pad,2023-05-17,check
asset 0,route 2,,ip_mp_fm,2023-05-18,check
asset 1,route 2,,ip_mp_fm,2023-05-18,check
asset 6,route 2,,ip_mp_fm,2023-05-18,check
asset 7,route 2,,ip_mp_fm,2023-05-18,check
asset 8,route 2,,ip_pad,2023-05-18,check
asset 0,route 2,,ip_mp_fm,2023-05-19,check
asset 1,route 2,,ip_mp_fm,2023-05-19,check
asset 6,route 2,,ip_mp_fm,2023-05-19,check
asset 7,route 2,,ip_mp_fm,2023-05-19,check
asset 8,route 2,,ip_pad,2023-05-19,check
well 1,route 2,gas-lift,well/pad,2023-05-19,"check, validate"
well 10,route 2,esp,well/pad,2023-05-19,"check, validate"
well 19,route 2,gas-lift,well/pad,2023-05-19,"check, validate"
well 24,route 2,plunger,well/pad,2023-05-19,"check, validate"
well 26,route 2,plunger,well/pad,2023-05-19,"check, validate"
well 30,route 2,plunger,well/pad,2023-05-19,"check, validate"
well 33,route 2,esp,well/pad,2023-05-19,"check, validate"
well 39,route 2,plunger,well/pad,2023-05-19,"check, validate"
well 41,route 2,gas-lift,well/pad,2023-05-19,"check, validate"
well 47,route 2,gas-lift,well/pad,2023-05-19,"check, validate"
well 51,route 2,plunger,well/pad,2023-05-19,"check, validate"
well 6,route 2,esp,well/pad,2023-05-19,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-05-19,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-05-20,check
asset 1,route 2,,ip_mp_fm,2023-05-20,check
asset 6,route 2,,ip_mp_fm,2023-05-20,check
asset 7,route 2,,ip_mp_fm,2023-05-20,check
asset 8,route 2,,ip_pad,2023-05-20,check
well 11,route 2,comp,well/pad,2023-05-20,check
well 12,route 2,comp,well/pad,2023-05-20,check
well 20,route 2,rod-lift,well/pad,2023-05-20,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-05-20,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-05-20,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-05-20,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-05-20,"check, validate"
well 43,route 2,comp,well/pad,2023-05-20,check
well 49,route 2,comp,well/pad,2023-05-20,check
well 50,route 2,comp,well/pad,2023-05-20,check
asset 0,route 2,,ip_mp_fm,2023-05-21,check
asset 1,route 2,,ip_mp_fm,2023-05-21,check
asset 6,route 2,,ip_mp_fm,2023-05-21,check
asset 7,route 2,,ip_mp_fm,2023-05-21,check
asset 8,route 2,,ip_pad,2023-05-21,check
asset 0,route 2,,ip_mp_fm,2023-05-22,check
asset 1,route 2,,ip_mp_fm,2023-05-22,check
asset 6,route 2,,ip_mp_fm,2023-05-22,check
asset 7,route 2,,ip_mp_fm,2023-05-22,check
asset 8,route 2,,ip_pad,2023-05-22,check
asset 0,route 2,,ip_mp_fm,2023-05-23,check
asset 1,route 2,,ip_mp_fm,2023-05-23,check
asset 6,route 2,,ip_mp_fm,2023-05-23,check
asset 7,route 2,,ip_mp_fm,2023-05-23,check
asset 8,route 2,,ip_pad,2023-05-23,check
well 11,route 2,comp,well/pad,2023-05-23,check
well 12,route 2,comp,well/pad,2023-05-23,check
well 20,route 2,rod-lift,well/pad,2023-05-23,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-05-23,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-05-23,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-05-23,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-05-23,"check, validate"
well 43,route 2,comp,well/pad,2023-05-23,check
well 49,route 2,comp,well/pad,2023-05-23,check
well 50,route 2,comp,well/pad,2023-05-23,check
asset 0,route 2,,ip_mp_fm,2023-05-24,check
asset 1,route 2,,ip_mp_fm,2023-05-24,check
asset 6,route 2,,ip_mp_fm,2023-05-24,check
asset 7,route 2,,ip_mp_fm,2023-05-24,check
asset 8,route 2,,ip_pad,2023-05-24,check
well 1,route 2,gas-lift,well/pad,2023-05-24,"check, validate"
well 10,route 2,esp,well/pad,2023-05-24,"check, validate"
well 19,route 2,gas-lift,well/pad,2023-05-24,"check, validate"
well 24,route 2,plunger,well/pad,2023-05-24,"check, validate"
well 26,route 2,plunger,well/pad,2023-05-24,"check, validate"
well 30,route 2,plunger,well/pad,2023-05-24,"check, validate"
well 33,route 2,esp,well/pad,2023-05-24,"check, validate"
well 39,route 2,plunger,well/pad,2023-05-24,"check, validate"
well 41,route 2,gas-lift,well/pad,2023-05-24,"check, validate"
well 47,route 2,gas-lift,well/pad,2023-05-24,"check, validate"
well 51,route 2,plunger,well/pad,2023-05-24,"check, validate"
well 6,route 2,esp,well/pad,2023-05-24,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-05-24,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-05-25,check
asset 1,route 2,,ip_mp_fm,2023-05-25,check
asset 6,route 2,,ip_mp_fm,2023-05-25,check
asset 7,route 2,,ip_mp_fm,2023-05-25,check
asset 8,route 2,,ip_pad,2023-05-25,check
asset 0,route 2,,ip_mp_fm,2023-05-26,check
asset 1,route 2,,ip_mp_fm,2023-05-26,check
asset 6,route 2,,ip_mp_fm,2023-05-26,check
asset 7,route 2,,ip_mp_fm,2023-05-26,check
asset 8,route 2,,ip_pad,2023-05-26,check
well 11,route 2,comp,well/pad,2023-05-26,check
well 12,route 2,comp,well/pad,2023-05-26,check
well 20,route 2,rod-lift,well/pad,2023-05-26,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-05-26,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-05-26,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-05-26,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-05-26,"check, validate"
well 43,route 2,comp,well/pad,2023-05-26,check
well 49,route 2,comp,well/pad,2023-05-26,check
well 50,route 2,comp,well/pad,2023-05-26,check
asset 0,route 2,,ip_mp_fm,2023-05-27,check
asset 1,route 2,,ip_mp_fm,2023-05-27,check
asset 6,route 2,,ip_mp_fm,2023-05-27,check
asset 7,route 2,,ip_mp_fm,2023-05-27,check
asset 8,route 2,,ip_pad,2023-05-27,check
asset 0,route 2,,ip_mp_fm,2023-05-28,check
asset 1,route 2,,ip_mp_fm,2023-05-28,check
asset 6,route 2,,ip_mp_fm,2023-05-28,check
asset 7,route 2,,ip_mp_fm,2023-05-28,check
asset 8,route 2,,ip_pad,2023-05-28,check
asset 0,route 2,,ip_mp_fm,2023-05-29,"check, validate"
asset 1,route 2,,ip_mp_fm,2023-05-29,"check, validate"
asset 6,route 2,,ip_mp_fm,2023-05-29,"check, validate"
asset 7,route 2,,ip_mp_fm,2023-05-29,"check, validate"
asset 8,route 2,,ip_pad,2023-05-29,"check, validate, calibrate"
well 1,route 2,gas-lift,well/pad,2023-05-29,"check, validate"
well 10,route 2,esp,well/pad,2023-05-29,"check, validate"
well 11,route 2,comp,well/pad,2023-05-29,"check, validate"
well 12,route 2,comp,well/pad,2023-05-29,"check, validate"
well 19,route 2,gas-lift,well/pad,2023-05-29,"check, validate"
well 20,route 2,rod-lift,well/pad,2023-05-29,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-05-29,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-05-29,"check, validate"
well 24,route 2,plunger,well/pad,2023-05-29,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-05-29,"check, validate"
well 26,route 2,plunger,well/pad,2023-05-29,"check, validate"
well 30,route 2,plunger,well/pad,2023-05-29,"check, validate"
well 33,route 2,esp,well/pad,2023-05-29,"check, validate"
well 39,route 2,plunger,well/pad,2023-05-29,"check, validate"
well 41,route 2,gas-lift,well/pad,2023-05-29,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-05-29,"check, validate"
well 43,route 2,comp,well/pad,2023-05-29,"check, validate"
well 47,route 2,gas-lift,well/pad,2023-05-29,"check, validate"
well 49,route 2,comp,well/pad,2023-05-29,"check, validate"
well 50,route 2,comp,well/pad,2023-05-29,"check, validate"
well 51,route 2,plunger,well/pad,2023-05-29,"check, validate"
well 6,route 2,esp,well/pad,2023-05-29,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-05-29,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-05-30,check
asset 1,route 2,,ip_mp_fm,2023-05-30,check
asset 6,route 2,,ip_mp_fm,2023-05-30,check
asset 7,route 2,,ip_mp_fm,2023-05-30,check
asset 8,route 2,,ip_pad,2023-05-30,check
asset 0,route 2,,ip_mp_fm,2023-05-31,check
asset 1,route 2,,ip_mp_fm,2023-05-31,check
asset 6,route 2,,ip_mp_fm,2023-05-31,check
asset 7,route 2,,ip_mp_fm,2023-05-31,check
asset 8,route 2,,ip_pad,2023-05-31,check
asset 0,route 2,,ip_mp_fm,2023-06-01,check
asset 1,route 2,,ip_mp_fm,2023-06-01,check
asset 6,route 2,,ip_mp_fm,2023-06-01,check
asset 7,route 2,,ip_mp_fm,2023-06-01,check
asset 8,route 2,,ip_pad,2023-06-01,check
well 11,route 2,comp,well/pad,2023-06-01,check
well 12,route 2,comp,well/pad,2023-06-01,check
well 20,route 2,rod-lift,well/pad,2023-06-01,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-06-01,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-06-01,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-06-01,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-06-01,"check, validate"
well 43,route 2,comp,well/pad,2023-06-01,check
well 49,route 2,comp,well/pad,2023-06-01,check
well 50,route 2,comp,well/pad,2023-06-01,check
asset 0,route 2,,ip_mp_fm,2023-06-02,check
asset 1,route 2,,ip_mp_fm,2023-06-02,check
asset 6,route 2,,ip_mp_fm,2023-06-02,check
asset 7,route 2,,ip_mp_fm,2023-06-02,check
asset 8,route 2,,ip_pad,2023-06-02,check
asset 0,route 2,,ip_mp_fm,2023-06-03,check
asset 1,route 2,,ip_mp_fm,2023-06-03,check
asset 6,route 2,,ip_mp_fm,2023-06-03,check
asset 7,route 2,,ip_mp_fm,2023-06-03,check
asset 8,route 2,,ip_pad,2023-06-03,check
well 1,route 2,gas-lift,well/pad,2023-06-03,"check, validate"
well 10,route 2,esp,well/pad,2023-06-03,"check, validate"
well 19,route 2,gas-lift,well/pad,2023-06-03,"check, validate"
well 24,route 2,plunger,well/pad,2023-06-03,"check, validate"
well 26,route 2,plunger,well/pad,2023-06-03,"check, validate"
well 30,route 2,plunger,well/pad,2023-06-03,"check, validate"
well 33,route 2,esp,well/pad,2023-06-03,"check, validate"
well 39,route 2,plunger,well/pad,2023-06-03,"check, validate"
well 41,route 2,gas-lift,well/pad,2023-06-03,"check, validate"
well 47,route 2,gas-lift,well/pad,2023-06-03,"check, validate"
well 51,route 2,plunger,well/pad,2023-06-03,"check, validate"
well 6,route 2,esp,well/pad,2023-06-03,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-06-03,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-06-04,check
asset 1,route 2,,ip_mp_fm,2023-06-04,check
asset 6,route 2,,ip_mp_fm,2023-06-04,check
asset 7,route 2,,ip_mp_fm,2023-06-04,check
asset 8,route 2,,ip_pad,2023-06-04,check
well 11,route 2,comp,well/pad,2023-06-04,check
well 12,route 2,comp,well/pad,2023-06-04,check
well 20,route 2,rod-lift,well/pad,2023-06-04,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-06-04,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-06-04,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-06-04,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-06-04,"check, validate"
well 43,route 2,comp,well/pad,2023-06-04,check
well 49,route 2,comp,well/pad,2023-06-04,check
well 50,route 2,comp,well/pad,2023-06-04,check
asset 0,route 2,,ip_mp_fm,2023-06-05,check
asset 1,route 2,,ip_mp_fm,2023-06-05,check
asset 6,route 2,,ip_mp_fm,2023-06-05,check
asset 7,route 2,,ip_mp_fm,2023-06-05,check
asset 8,route 2,,ip_pad,2023-06-05,check
asset 0,route 2,,ip_mp_fm,2023-06-06,check
asset 1,route 2,,ip_mp_fm,2023-06-06,check
asset 6,route 2,,ip_mp_fm,2023-06-06,check
asset 7,route 2,,ip_mp_fm,2023-06-06,check
asset 8,route 2,,ip_pad,2023-06-06,check
asset 0,route 2,,ip_mp_fm,2023-06-07,check
asset 1,route 2,,ip_mp_fm,2023-06-07,check
asset 6,route 2,,ip_mp_fm,2023-06-07,check
asset 7,route 2,,ip_mp_fm,2023-06-07,check
asset 8,route 2,,ip_pad,2023-06-07,check
well 11,route 2,comp,well/pad,2023-06-07,check
well 12,route 2,comp,well/pad,2023-06-07,check
well 20,route 2,rod-lift,well/pad,2023-06-07,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-06-07,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-06-07,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-06-07,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-06-07,"check, validate"
well 43,route 2,comp,well/pad,2023-06-07,check
well 49,route 2,comp,well/pad,2023-06-07,check
well 50,route 2,comp,well/pad,2023-06-07,check
asset 0,route 2,,ip_mp_fm,2023-06-08,check
asset 1,route 2,,ip_mp_fm,2023-06-08,check
asset 6,route 2,,ip_mp_fm,2023-06-08,check
asset 7,route 2,,ip_mp_fm,2023-06-08,check
asset 8,route 2,,ip_pad,2023-06-08,check
well 1,route 2,gas-lift,well/pad,2023-06-08,"check, validate"
well 10,route 2,esp,well/pad,2023-06-08,"check, validate"
well 19,route 2,gas-lift,well/pad,2023-06-08,"check, validate"
well 24,route 2,plunger,well/pad,2023-06-08,"check, validate"
well 26,route 2,plunger,well/pad,2023-06-08,"check, validate"
well 30,route 2,plunger,well/pad,2023-06-08,"check, validate"
well 33,route 2,esp,well/pad,2023-06-08,"check, validate"
well 39,route 2,plunger,well/pad,2023-06-08,"check, validate"
well 41,route 2,gas-lift,well/pad,2023-06-08,"check, validate"
well 47,route 2,gas-lift,well/pad,2023-06-08,"check, validate"
well 51,route 2,plunger,well/pad,2023-06-08,"check, validate"
well 6,route 2,esp,well/pad,2023-06-08,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-06-08,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-06-09,check
asset 1,route 2,,ip_mp_fm,2023-06-09,check
asset 6,route 2,,ip_mp_fm,2023-06-09,check
asset 7,route 2,,ip_mp_fm,2023-06-09,check
asset 8,route 2,,ip_pad,2023-06-09,check
asset 0,route 2,,ip_mp_fm,2023-06-10,check
asset 1,route 2,,ip_mp_fm,2023-06-10,check
asset 6,route 2,,ip_mp_fm,2023-06-10,check
asset 7,route 2,,ip_mp_fm,2023-06-10,check
asset 8,route 2,,ip_pad,2023-06-10,check
well 11,route 2,comp,well/pad,2023-06-10,check
well 12,route 2,comp,well/pad,2023-06-10,check
well 20,route 2,rod-lift,well/pad,2023-06-10,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-06-10,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-06-10,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-06-10,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-06-10,"check, validate"
well 43,route 2,comp,well/pad,2023-06-10,check
well 49,route 2,comp,well/pad,2023-06-10,check
well 50,route 2,comp,well/pad,2023-06-10,check
asset 0,route 2,,ip_mp_fm,2023-06-11,check
asset 1,route 2,,ip_mp_fm,2023-06-11,check
asset 6,route 2,,ip_mp_fm,2023-06-11,check
asset 7,route 2,,ip_mp_fm,2023-06-11,check
asset 8,route 2,,ip_pad,2023-06-11,check
asset 0,route 2,,ip_mp_fm,2023-06-12,check
asset 1,route 2,,ip_mp_fm,2023-06-12,check
asset 6,route 2,,ip_mp_fm,2023-06-12,check
asset 7,route 2,,ip_mp_fm,2023-06-12,check
asset 8,route 2,,ip_pad,2023-06-12,check
asset 0,route 2,,ip_mp_fm,2023-06-13,check
asset 1,route 2,,ip_mp_fm,2023-06-13,check
asset 6,route 2,,ip_mp_fm,2023-06-13,check
asset 7,route 2,,ip_mp_fm,2023-06-13,check
asset 8,route 2,,ip_pad,2023-06-13,check
well 1,route 2,gas-lift,well/pad,2023-06-13,"check, validate"
well 10,route 2,esp,well/pad,2023-06-13,"check, validate"
well 11,route 2,comp,well/pad,2023-06-13,check
well 12,route 2,comp,well/pad,2023-06-13,check
well 19,route 2,gas-lift,well/pad,2023-06-13,"check, validate"
well 20,route 2,rod-lift,well/pad,2023-06-13,"check, validate"
well 21,route 2,rod-lift,well/pad,2023-06-13,"check, validate"
well 22,route 2,rod-lift,well/pad,2023-06-13,"check, validate"
well 24,route 2,plunger,well/pad,2023-06-13,"check, validate"
well 25,route 2,rod-lift,well/pad,2023-06-13,"check, validate"
well 26,route 2,plunger,well/pad,2023-06-13,"check, validate"
well 30,route 2,plunger,well/pad,2023-06-13,"check, validate"
well 33,route 2,esp,well/pad,2023-06-13,"check, validate"
well 39,route 2,plunger,well/pad,2023-06-13,"check, validate"
well 41,route 2,gas-lift,well/pad,2023-06-13,"check, validate"
well 42,route 2,rod-lift,well/pad,2023-06-13,"check, validate"
well 43,route 2,comp,well/pad,2023-06-13,check
well 47,route 2,gas-lift,well/pad,2023-06-13,"check, validate"
well 49,route 2,comp,well/pad,2023-06-13,check
well 50,route 2,comp,well/pad,2023-06-13,check
well 51,route 2,plunger,well/pad,2023-06-13,"check, validate"
well 6,route 2,esp,well/pad,2023-06-13,"check, validate"
well 8,route 2,gas-lift,well/pad,2023-06-13,"check, validate"
asset 0,route 2,,ip_mp_fm,2023-06-14,check
asset 1,route 2,,ip_mp_fm,2023-06-14,check
asset 6,route 2,,ip_mp_fm,2023-06-14,check
asset 7,route 2,,ip_mp_fm,2023-06-14,check
asset 8,route 2,,ip_pad,2023-06-14,check
asset 0,route 2,,ip_mp_fm,2023-06-15,check
asset 1,route 2,,ip_mp_fm,2023-06-15,check
asset 6,route 2,,ip_mp_fm,2023-06-15,check
asset 7,route 2,,ip_mp_fm,2023-06-15,check
asset 8,route 2,,ip_pad,2023-06-15,check
